Final,HƯNG,CHÍ ,TÙNG,title,text
1,1,1,1,Đại học xử lý sinh viên vi phạm khi dùng AI thế nào,"Thạc sĩ Phạm Thái Sơn, Giám đốc Trung tâm Tuyển sinh và Truyền thông, trường Đại học Công thương TP HCM, nói việc sinh viên sử dụng các công cụ, phần mềm liên quan đến trí tuệ nhân tạo (AI) để làm bài tập, viết tiểu luận, nghiên cứu khoa học ngày càng nhiều.Ông Sơn cho rằng đây là xu thế tất yếu bởi sinh viên nhanh nhạy, trong khi các ứng dụng tích hợp AI giúp tăng khả năng tìm kiếm, tổng hợp và đưa ra đáp án. Tuy nhiên, không ít sinh viên, vì không hiểu biết hoặc cố ý, đưa vào bài làm của mình nhiều kiến thức mà không dẫn nguồn hoặc trích dẫn sai cách thức. Đây là những biểu hiện của đạo văn, sai quy định trích dẫn.Một giảng viên Công nghệ thông tin cho hay tuy không có khảo sát cụ thể, số sinh viên chị nhận thấy có dùng AI để làm bài tập tăng dần so với đầu năm. Việc này được phép, vấn đề là nhiều sinh viên không dẫn nguồn, thậm chí sao chép hoàn toàn mà không biết nguồn gốc của kiến thức đó từ đâu.""Khoảng 30% sinh viên bị tôi đánh trượt khi thi hết môn gần đây, do sao chép đáp án từ ChatGPT. Vì các em không sửa code nên bị phát hiện"", chị nói, cho hay kể cả không, trường vẫn có phần mềm để phát hiện độ trùng lặp sau đó."
1,1,1,1,Nhiều học sinh nghi ngộ độc sau bữa ăn ở trường,"Ngày 22/12, trường Tiểu học Điện Biên 1, phường Điện Biên, TP Thanh Hóa, cho hay đến khoảng 9h, có hơn 50 học sinh nghỉ học hoặc xin về nhà vì nhiều lý do. Trong đó, nhiều em đau bụng, chóng mặt, buồn nôn, được phụ huynh đưa đi kiểm tra sức khỏe.Theo bà Trần Thị Vân, Hiệu trưởng, sau bữa ăn trưa ở trường hôm qua, một số học sinh đã có biểu hiện rối loạn tiêu hóa, được đưa đến phòng Y tế của trường kiểm tra. Đến đêm qua và rạng sáng nay, nhiều học sinh có dấu hiệu nặng hơn nên được phụ huynh đưa đến cơ sở y tế điều trị.Lãnh đạo Bệnh viện Đa khoa TP Thanh Hóa xác nhận có hai học sinh đang điều trị tại đây, sức khỏe hiện ổn định. Còn tại Bệnh viện Nhi tỉnh, tối qua có 7 em nhập viện với các triệu chứng đau bụng, chóng mặt buồn nôn, đi ngoài. Bác sĩ Lê Đăng Khoa, Giám đốc Bệnh viện, cho hay ba trẻ đã được xuất viện.Bà Vân nói chưa nắm được số học sinh nhập viện do các em rải rác ở nhiều cơ sở y tế."
1,1,1,1,Người chặn đánh bạn học của con bị bắt,"Ông Mỹ bị Công an huyện Tư Nghĩa điều tra hành vi cho nam sinh học lớp 9 trường THCS thị trấn La Hà.Ông Mỹ đánh bạn của con giữa đường. Theo điều tra ban đầu, con ông Mỹ và nạn nhân Tốn là bạn học cùng lớp. Hơn hai tuần trước, con ông Mỹ bị giấu máy tính bỏ túi, nghi nam sinh này lấy. Bị đổ oan, Tốn về nói với mẹ. Người mẹ và vợ chồng ông Mỹ có nói chuyện qua điện thoại."
1,1,1,1,Lắp camera giám sát sau vụ 'học sinh ăn cơm chan mì',"Với các trường THPT, Sở yêu cầu hoàn thành việc lắp camera trước ngày 10/1/2024, đồng thời công khai tài khoản truy cập để phụ huynh và các cơ quan giám sát. Nguồn kinh phí do các trường tự chủ.Với các trường mầm non, tiểu học, THCS, Sở đề nghị UBND địa phương nghiên cứu lắp camera ở khu vực chế biến, chia suất ăn và khu vực ăn của học sinh để quản lý bữa ăn bán trú.Động thái này được đưa ra sau phản ánh về bữa ăn bán trú có dấu hiệu bị bớt xén, khiến 11 học sinh phải ăn chung hai gói mì tôm chan với cơm tại trường Phổ thông dân tộc bán trú Tiểu học Hoàng Thu Phố 1, huyện Bắc Hà, hôm 16/12.Sở Giáo dục và Đào tạo cho biết hiện trung ương hỗ trợ tiền ăn cho học sinh bán trú ở xã đặc biệt khó khăn là 720.000 đồng/học sinh/tháng. Với học sinh ở các địa bàn vùng núi ít khó khăn hơn, tỉnh Lào Cai hỗ trợ tiền ăn cho mỗi học sinh bán trú 360.000 đồng/tháng."
1,1,1,1,Cô giáo kéo lê nữ sinh 'vi phạm đạo đức nghiêm trọng',"Gần 3 tháng sau vụ cô Nguyễn Thị Phượng, chủ nhiệm lớp 12D4, túm áo, kéo lê một nữ sinh từ cửa vào lớp, trường THPT Đa Phúc tuần trước đã có báo cáo chính thức về vụ việc.Báo cáo nêu hôm 29/9, bí thư lớp 12D4 được giao nhiệm vụ nhiều lần nhưng không làm đúng kế hoạch nên bị cô giáo bắt ra đứng ở ngoài cửa lớp. Học sinh xin lỗi cô và quỳ xuống, cô giáo nhắc nhưng em này không đứng lên. Sau đó, cô một tay cầm điện thoại, một tay túm áo, kéo lê học sinh vào lớp.Trong video lan truyền trên mạng, nữ sinh khóc, không thể tự đứng dậy, còn cô giáo nói ""Cô đừng làm người khác nhục mặt vì cô nhé"". Nhà trường xác định lúc đó, sức khỏe nữ sinh không tốt. Em cũng tha thiết xin cô tha lỗi.Tại cuộc họp hội đồng sư phạm ngày 4/12, nhà trường xác định cô Phượng đã ""vi phạm đạo đức nhà giáo nghiêm trọng"". Nữ giáo viên còn nhận lỗi chậm, bao biện cho bản thân, liên hệ với học sinh và phụ huynh gây tâm lý bất an."
1,1,1,1,Giảng viên cả khoa xin ngừng dạy vì bị nợ lương,"Ngày 15/12, ông Huỳnh Tấn Tuấn, Hiệu trưởng trường Cao đẳng Y tế Quảng Nam, cho biết các giảng viên này đều thuộc khoa Điều dưỡng và khoa Y cơ sở. Họ gửi đơn hôm qua, thông báo ngừng việc tập thể từ ngày 18/12 cho đến khi nhà trường giải quyết chế độ tiền lương và phụ cấp đã bị nợ từ tháng 7 đến nay. Trường Cao đẳng Y tế Quảng Nam. Ảnh: Trường Cao đẳng Y tế Quảng Nam hiện có 9 phòng, khoa. Ông Tuấn cho hay trong 125 nhân sự, 62 người hưởng lương từ ngân sách nhà nước, 63 người nhận lương từ nguồn thu sự nghiệp (các hoạt động dịch vụ theo quy định).Nguyên nhân nợ lương bắt nguồn từ việc trường Cao đẳng Y tế Quảng Nam chi sai từ nhiều năm trước. Hàng năm trường được tỉnh cấp kinh phí hoạt động dựa vào chỉ tiêu tuyển sinh. Tuy nhiên, dù số lượng sinh viên tuyển được thấp hơn dự toán, trường vẫn dùng hết tiền ngân sách cấp."
1,1,1,1,Giáo viên mong xử lý có sức răn đe với học sinh nhốt cô giáo,"Xem video cô giáo Âm nhạc, trường THCS Văn Phú, Tuyên Quang, bị nhiều học sinh lớp 7C nhốt trong lớp, chửi bậy, ném đồ vào người, cô Phạm Thị Giang, giáo viên trường THCS Cù Chính Lan, Thanh Hóa, bức xúc.""Một đứa trẻ vẫn đang còn nằm trong sự dạy dỗ của thầy cô, bố mẹ mà có những hành động thiếu văn hóa, đi ngược đạo lý truyền thống dân tộc như vậy đáng lên án"", cô Giang nói.Còn cô Đặng Thanh Hằng, giáo viên THPT ở Hà Nội, cảm thấy ""không thể chấp nhận được"".""Trong lớp có 2-3 trường hợp này thì giáo viên dù có hiền lành cũng cảm thấy bất lực và rất dễ mất bình tĩnh"", cô Hằng nói."
1,1,1,1,"Cô giáo bị học sinh nhốt trong lớp, ném đồ vào người","Trong video dài gần 2 phút được chia sẻ trên mạng xã hội, cô giáo bị nhốt trong lớp. Hơn chục học sinh dồn giáo viên này vào góc, liên tục chửi bới, ném đồ vào người cô và reo hò. Đôi lúc, những em này cầm gậy và quạt, chỉ vào mặt, tìm cách giật điện thoại cô giáo cầm trên tay. Cô giáo không phản kháng.Cô giáo bị dồn vào góc tường. Trả lời sáng 5/12, ông Bùi Xuân Lượng, Chủ tịch xã Văn Phú, huyện Sơn Dương, cho biết nhận được báo cáo của trường THCS Văn Phú vào thứ sáu tuần trước. Sự việc xảy ra tại lớp 7C, cô giáo trong clip dạy môn Âm nhạc. Ông Lượng cho biết ""chuyện xuất phát từ hai phía""."
1,1,1,1,"Mắc lừa tiến sĩ dỏm, nhiều đại học nói 'không ảnh hưởng'","Hồi tháng 10, trường Cao đẳng Công thương Việt Nam cho biết phát hiện ông Nguyễn Trường Hải, Trưởng khoa Công nghệ thông tin, . Sau đó, nhiều đại học cũng phát hiện ông Hải từng ứng tuyển và tham gia giảng dạy, trong giai đoạn 2016-2022. Công an TP Hồ Chí Minh đang làm việc với các trường về việc này.Trong đó, ông Hải hướng dẫn khóa luận, đồ án cho một số sinh viên trường Đại học Công nghệ TP HCM và Đại học Công nghệ Sài Gòn.TS Nguyễn Quốc Anh, Phó hiệu trưởng trường Đại học Công nghệ TP HCM, cho hay ông Hải từng là giảng viên thỉnh giảng, rồi chính thức tại khoa Công nghệ thông tin, từ năm 2016 đến 2022. Ông Hải dạy môn Công cụ và môi trường phát triển phần mềm, Quản lý dự án Công nghệ thông tin, Quản lý phần mềm, nhưng ""với khối lượng không nhiều"". Ông cũng hướng dẫn một số sinh viên làm đồ án môn học."
1,1,1,1,Học sinh nhốt cô giáo là 'vi phạm đạo đức nghiêm trọng',"Thứ trưởng Bộ Giáo dục và Đào tạo Ngô Thị Minh đêm 5/12 ký công văn gửi UBND tỉnh Tuyên Quang về việc một số học sinh lớp 7C, trường THCS Văn Phú, huyện Sơn Dương, nhốt cô giáo Âm nhạc trong lớp, chửi bới, ném đồ vào người cô.Bộ đánh giá đây là hành vi vi phạm đạo đức nghiêm trọng, gây bức xúc dư luận nên đề nghị tỉnh Tuyên Quang xác minh, xử lý nghiêm khắc theo đúng mức độ vi phạm của các cá nhân và tập thể liên quan.Ngoài ra, Bộ yêu cầu Sở Giáo dục và Đào tạo tỉnh Tuyên Quang rút kinh nghiệm, tăng cường kỷ cương trường học, giáo dục đạo đức, lối sống cho học sinh, thường xuyên kiểm tra, phối hợp với gia đình và các tổ chức liên quan trong việc quản lý, giáo dục học sinh.Đêm 4/12, mạng xã hội lan truyền video gần hai phút, ghi lại hình ảnh cô giáo bị nhốt trong lớp. Hơn chục học sinh dồn giáo viên này vào góc, liên tục chửi bới, ném đồ vào người cô và reo hò. Đôi lúc, những em này cầm gậy và quạt, chỉ vào mặt, tìm cách giật điện thoại cô giáo cầm trên tay."
1,1,1,1,Cảnh báo thông tin xuyên tạc quyết định phê duyệt sách giáo khoa,"Tối 5/12, Bộ Giáo dục và Đào tạo cho hay đã ra quyết định phê duyệt sách giáo khoa tiếng Trung Quốc lớp 3, lớp 4, cùng một số sách giáo khoa khác để sử dụng cho năm học 2024-2025.Theo chương trình giáo dục phổ thông mới (chương trình năm 2018), Ngoại ngữ là môn học bắt buộc từ lớp 3 đến lớp 12. Ngoài tiếng Anh, trong danh mục môn Ngoại ngữ còn có tiếng Trung, Đức, Nhật, Hàn, Pháp, Nga.Năm 2022, Bộ đã phê duyệt sách giáo khoa lớp 3 môn tiếng Anh, tiếng Nhật và tiếng Pháp. Tháng 12 năm nay, Bộ phê duyệt sách giáo khoa tiếng Trung Quốc lớp 3, 4 và sẽ phê duyệt sách giáo khoa các môn còn lại trong thời gian tới.Tuy nhiên, sau khi quyết định được ban hành, mạng xã hội xuất hiện các thông tin cho rằng Bộ vừa bỏ tiếng Anh ra khỏi môn thi bắt buộc trong kỳ thi tốt nghiệp THPT năm 2025, liền đưa tiếng Trung Quốc vào chương trình lớp 3, lớp 4."
1,1,1,1,Nữ sinh 26 tuổi bị buộc thôi học vì tát bạn,"Đại diện trường Đại học Hoa Sen cho hay sự việc xảy ra chiều 28/11, trong giờ học môn Pháp luật đại cương. Nữ sinh 26 tuổi, học năm thứ nhất ngành Thiết kế thời trang, đã tranh cãi lớn tiếng và tát một bạn cùng lớp. Sau đó, sinh viên này còn đòi đuổi giảng viên ra ngoài.Sáng nay, trường họp với giảng viên môn Pháp luật đại cương, cùng nữ sinh, phụ huynh và sinh viên bị đánh. Đại diện phòng Đào tạo đại học xác định nữ sinh vi phạm quy chế của nhà trường vì có hành vi không chuẩn mực. Nữ sinh bị buộc thôi học - hình thức kỷ luật cao nhất của trường Đại học Hoa Sen. Phụ huynh của sinh viên này cũng đồng thuận.Trường không cho biết nguyên nhân của vụ việc.Nữ sinh áo đỏ tát bạn trong giờ học, ngày 28/11. Ảnh:"
1,1,1,1,"Nữ sinh lớp 6 bị bạn đá vào mặt, giẫm lên người","Tối 12/11, video một nữ sinh bị đánh hội đồng ở Hà Nội lan truyền trên các diễn đàn trực tuyến. Trong video, nạn nhân nằm sõng soài tại hành lang lớp học, liên tiếp bị ba nữ sinh đánh, đá vào đầu và mặt. Một em còn dùng chổi quét lên đầu nạn nhân, sau đó trèo lên người và đá túi bụi vào mặt em này.Nữ sinh bị đánh chỉ ôm mặt khóc, xung quanh có hàng chục học sinh chứng kiến, reo hò và bình luận bằng nhiều từ ngữ tục tĩu, nhại lại lời kêu cứu của nạn nhân. Hai trong số ba nữ sinh đánh bạn dùng điện thoại chụp, quay sát mặt nữ sinh bị đánh.Trả lời , ông Nguyễn Xuân Pôn, hiệu trưởng trường THCS Tân Minh, huyện Thường Tín, xác nhận sự việc xảy ra vào chiều ngày 10/11, sau giờ học. Nạn nhân học lớp 6. Nữ sinh mặc áo trắng, người đánh em này nhiều nhất, là cựu học sinh của trường, đã tốt nghiệp; những em còn lại học cùng khối 6 với nạn nhân."
